iteration,scale_type,d_value
3819,True Scale,0.46967188461502385
3820,Coded (1-5),1.0504724719607996
3820,True Scale,0.7840298442202817
3821,Coded (1-5),0.890052182995985
3821,True Scale,0.6488621253963364
3822,Coded (1-5),1.0733507460253526
3822,True Scale,0.8002849651533479
3823,Coded (1-5),0.8885407295640367
3823,True Scale,0.7152893552695745
3824,Coded (1-5),0.8747775274314274
3824,True Scale,0.6672158315320116
3825,Coded (1-5),1.2711937223576628
3825,True Scale,0.8691881478316418
3826,Coded (1-5),0.9750016626011097
3826,True Scale,0.7030103341270376
3827,Coded (1-5),0.7474772742521671
3827,True Scale,0.5101121995210586
3828,Coded (1-5),1.2356882223960095
3828,True Scale,0.9893475154020059
3829,Coded (1-5),1.1470984924827994
3829,True Scale,1.0397051379330633
3830,Coded (1-5),0.8158615625103646
3830,True Scale,0.6401520948581743
3831,Coded (1-5),0.8602158302925013
3831,True Scale,0.7522789127506263
3832,Coded (1-5),1.0138829711841701
3832,True Scale,0.7901476977428695
3833,Coded (1-5),0.9340479695585422
3833,True Scale,0.6476346567131469
3834,Coded (1-5),0.909766824892882
3834,True Scale,0.6403813619353705
3835,Coded (1-5),1.0217557186198416
3835,True Scale,0.6942717977243774
3836,Coded (1-5),0.7335672486463944
3836,True Scale,0.629808739986424
3837,Coded (1-5),0.7605052657873608
3837,True Scale,0.6262756594739578
3838,Coded (1-5),0.7830257677354399
3838,True Scale,0.6355003325569749
3839,Coded (1-5),0.9484921404508201
3839,True Scale,0.7357381569139064
3840,Coded (1-5),0.862222535513083
3840,True Scale,0.7827617764088521
3841,Coded (1-5),1.0825505711134267
3841,True Scale,0.9434448008486774
3842,Coded (1-5),1.0474812999121739
3842,True Scale,0.8295412089621195
3843,Coded (1-5),0.935715901955521
3843,True Scale,0.7345189491490531
3844,Coded (1-5),0.8431669448378887
3844,True Scale,0.7382000279296047
3845,Coded (1-5),1.1046478722596338
3845,True Scale,0.9203585492566175
3846,Coded (1-5),0.9476070829586856
3846,True Scale,0.5683514165653284
3847,Coded (1-5),0.8349769633314273
3847,True Scale,0.5908700167724561
3848,Coded (1-5),0.8190183115968527
3848,True Scale,0.6035111937529131
3849,Coded (1-5),0.5358310388149903
3849,True Scale,0.46294308307805426
3850,Coded (1-5),1.0629543741193062
3850,True Scale,0.8743421994813468
3851,Coded (1-5),0.6705043782063916
3851,True Scale,0.4313816830766372
3852,Coded (1-5),1.0088071319862086
3852,True Scale,0.7104828478332175
3853,Coded (1-5),1.1928885707722925
3853,True Scale,1.0712505168009467
3854,Coded (1-5),0.6362692300546956
3854,True Scale,0.5395246477888527
3855,Coded (1-5),0.9869896005610803
3855,True Scale,0.8804693835451087
3856,Coded (1-5),0.8329626847010786
3856,True Scale,0.69762098933429
3857,Coded (1-5),0.7058832755693354
3857,True Scale,0.6462150776793151
3858,Coded (1-5),1.0661585571060948
3858,True Scale,0.7753782826516736
3859,Coded (1-5),1.014476118242423
3859,True Scale,0.6995564320278552
3860,Coded (1-5),0.9748188883005239
3860,True Scale,0.8000176151277062
3861,Coded (1-5),0.6455102636820358
3861,True Scale,0.44853954980962996
3862,Coded (1-5),0.6380258012627101
3862,True Scale,0.364594348666607
3863,Coded (1-5),1.0016117639486652
3863,True Scale,0.7456484619997096
3864,Coded (1-5),1.093733374660157
3864,True Scale,0.8689537150049284
3865,Coded (1-5),0.7885080921958094
3865,True Scale,0.4681090483306977
3866,Coded (1-5),0.892303156510922
3866,True Scale,0.6899796430660522
3867,Coded (1-5),0.6532509986410178
3867,True Scale,0.49505288497031175
3868,Coded (1-5),0.8700126650736705
3868,True Scale,0.7301318312219247
3869,Coded (1-5),0.7494891587555801
3869,True Scale,0.6418366817591439
3870,Coded (1-5),1.006730660774849
3870,True Scale,0.7904857226120948
3871,Coded (1-5),0.6364769497370298
3871,True Scale,0.4375681889001934
3872,Coded (1-5),1.0866308125347435
3872,True Scale,0.7286485283543588
3873,Coded (1-5),0.7799020998578445
3873,True Scale,0.5905351298547116
3874,Coded (1-5),0.8864041777948781
3874,True Scale,0.7348200419796724
3875,Coded (1-5),0.7100537596841757
3875,True Scale,0.38670013730267305
3876,Coded (1-5),0.7397108065405135
3876,True Scale,0.5277717005280299
3877,Coded (1-5),0.8794581596706074
3877,True Scale,0.5942351750305509
3878,Coded (1-5),0.9025432399671434
3878,True Scale,0.6158479637830129
3879,Coded (1-5),0.8907117839202471
3879,True Scale,0.7148289634004427
3880,Coded (1-5),0.8156909628384342
3880,True Scale,0.5432158804661888
3881,Coded (1-5),0.7420180531099969
3881,True Scale,0.5061799227144307
3882,Coded (1-5),0.7745199727049084
3882,True Scale,0.6742280567516254
3883,Coded (1-5),0.9096862070815538
3883,True Scale,0.5818069820591817
3884,Coded (1-5),1.0578731872291578
3884,True Scale,0.7903881189067578
3885,Coded (1-5),1.2027146384164176
3885,True Scale,0.9243842927310904
3886,Coded (1-5),0.9141938319129419
3886,True Scale,0.6494535084603282
3887,Coded (1-5),0.8665247992087424
3887,True Scale,0.6677803343197034
3888,Coded (1-5),0.8081685064470998
3888,True Scale,0.696764188907699
3889,Coded (1-5),1.0343859590226647
3889,True Scale,0.7212634808453257
3890,Coded (1-5),0.8045606591696035
3890,True Scale,0.5165517413902951
3891,Coded (1-5),0.7716948455223892
3891,True Scale,0.5164312832914782
3892,Coded (1-5),0.6411814429916061
3892,True Scale,0.3663428290281468
3893,Coded (1-5),1.1678497954966616
3893,True Scale,0.8944098902023815
3894,Coded (1-5),0.698891990634469
3894,True Scale,0.46932777118349867
3895,Coded (1-5),1.0560256009309466
3895,True Scale,0.7632335901786244
3896,Coded (1-5),0.6899564203745758
3896,True Scale,0.5094119714140501
3897,Coded (1-5),0.8414745808392996
3897,True Scale,0.8652591568400966
3898,Coded (1-5),0.7089994017675194
3898,True Scale,0.4228728232486215
3899,Coded (1-5),0.8490764857020019
3899,True Scale,0.5935128969747506
3900,Coded (1-5),0.926662652945607
3900,True Scale,0.6528906915809359
3901,Coded (1-5),1.0322819587888543
3901,True Scale,0.7485230194989679
3902,Coded (1-5),1.0762211334203418
3902,True Scale,0.8260569432695962
3903,Coded (1-5),0.9524968400756438
3903,True Scale,0.7973489131843351
3904,Coded (1-5),0.7137684717181171
3904,True Scale,0.6350500677793235
3905,Coded (1-5),0.9236611319605926
3905,True Scale,0.6496737820691242
3906,Coded (1-5),0.7633968150938684
3906,True Scale,0.4928150343592928
3907,Coded (1-5),1.217851546927818
3907,True Scale,0.8805606743140146
3908,Coded (1-5),0.7723450797983707
3908,True Scale,0.5715151222715253
3909,Coded (1-5),0.5619973011074774
3909,True Scale,0.2532361052305799
3910,Coded (1-5),0.6775081221257983
3910,True Scale,0.5132633153219733
3911,Coded (1-5),0.9056882255055806
3911,True Scale,0.6107373906406522
3912,Coded (1-5),1.012568300828757
3912,True Scale,0.8366158654035674
3913,Coded (1-5),0.7163464434032066
3913,True Scale,0.5624630496284148
3914,Coded (1-5),0.900623916886027
3914,True Scale,0.5846026803232898
3915,Coded (1-5),0.8803851420892094
3915,True Scale,0.6491593845233836
3916,Coded (1-5),1.127334786534254
3916,True Scale,0.8347734795580748
3917,Coded (1-5),0.8839874106978756
3917,True Scale,0.692415764828555
3918,Coded (1-5),0.9431568088854543
3918,True Scale,0.8081348181485224
3919,Coded (1-5),0.7328197550478763
3919,True Scale,0.41197121536118964
3920,Coded (1-5),0.6655440822007496
3920,True Scale,0.42491219389991186
3921,Coded (1-5),1.1599830855855793
3921,True Scale,1.033490216794236
3922,Coded (1-5),0.8592958205212069
3922,True Scale,0.6836844138864928
3923,Coded (1-5),0.900255622580664
3923,True Scale,0.6238318421455876
3924,Coded (1-5),0.9334003769745668
3924,True Scale,0.7108368527218315
3925,Coded (1-5),0.839818812870649
3925,True Scale,0.6112739538482779
3926,Coded (1-5),1.027415980124171
3926,True Scale,0.8366180673040235
3927,Coded (1-5),0.8073242522489437
3927,True Scale,0.6231986086469089
3928,Coded (1-5),0.681793676869518
3928,True Scale,0.4726145356728065
3929,Coded (1-5),0.8200987135396991
3929,True Scale,0.5729745798076638
3930,Coded (1-5),0.9062744249582098
3930,True Scale,0.5821504031026455
3931,Coded (1-5),0.7223475025501928
3931,True Scale,0.5526272982718882
3932,Coded (1-5),0.8075282951531099
3932,True Scale,0.6863331807527183
3933,Coded (1-5),0.9724500549867895
3933,True Scale,0.8039838784994476
3934,Coded (1-5),0.9715164495786638
3934,True Scale,0.6545158174780251
3935,Coded (1-5),0.8855349451440654
3935,True Scale,0.6914076324613324
3936,Coded (1-5),0.9774264072023348
3936,True Scale,0.7609173263414836
3937,Coded (1-5),1.3562419021931291
3937,True Scale,0.9834339073591795
3938,Coded (1-5),1.0827241619305423
3938,True Scale,0.7159642686305346
3939,Coded (1-5),0.7457392949351355
3939,True Scale,0.5477273133089068
3940,Coded (1-5),0.7152869427655179
3940,True Scale,0.48279112805466057
3941,Coded (1-5),0.8407369249102161
3941,True Scale,0.6983165639480512
3942,Coded (1-5),0.7105550614690863
3942,True Scale,0.6152969688916303
3943,Coded (1-5),0.7873941693365268
3943,True Scale,0.6404174988580628
3944,Coded (1-5),0.9036269206791935
3944,True Scale,0.762268578977256
3945,Coded (1-5),0.8376698432464834
3945,True Scale,0.6729375030456248
3946,Coded (1-5),1.0416640662057062
3946,True Scale,0.6952239174666852
3947,Coded (1-5),1.0424731280146613
3947,True Scale,0.9817235999750089
3948,Coded (1-5),0.7334296661197371
3948,True Scale,0.48654506705049405
3949,Coded (1-5),1.0015347662706235
3949,True Scale,0.8532673376611314
3950,Coded (1-5),0.9377891675792629
3950,True Scale,0.6684199994404169
3951,Coded (1-5),0.7591138099356676
3951,True Scale,0.6311910461111823
3952,Coded (1-5),0.8619055667323884
3952,True Scale,0.5766422207642551
3953,Coded (1-5),1.1032566908039345
3953,True Scale,1.0110859454808625
3954,Coded (1-5),0.9509677365208369
3954,True Scale,0.727727940112933
3955,Coded (1-5),0.7754743069491096
3955,True Scale,0.5951663988750804
3956,Coded (1-5),0.8199827060016628
3956,True Scale,0.5608381223172771
3957,Coded (1-5),0.8250944092993125
3957,True Scale,0.6529498521820927
3958,Coded (1-5),1.1023532675117413
3958,True Scale,0.7578387657762474
3959,Coded (1-5),1.0543691726143496
3959,True Scale,0.8751476278999065
3960,Coded (1-5),0.9650126667601421
3960,True Scale,0.7487152933941021
3961,Coded (1-5),0.9514009185640208
3961,True Scale,0.7382899084758094
3962,Coded (1-5),0.853594022056749
3962,True Scale,0.6206798290637919
3963,Coded (1-5),0.7798449326179989
3963,True Scale,0.586471720192093
3964,Coded (1-5),0.7503249424516403
3964,True Scale,0.5685814768383604
3965,Coded (1-5),0.7494484830084105
3965,True Scale,0.627214637651643
3966,Coded (1-5),0.7009748916071272
3966,True Scale,0.5379723101362416
3967,Coded (1-5),0.9106652315178652
3967,True Scale,0.8817011643500653
3968,Coded (1-5),1.0215512121185566
3968,True Scale,0.7182754538042049
3969,Coded (1-5),0.9911974607418116
3969,True Scale,0.7629091866164317
3970,Coded (1-5),0.6799075634300916
3970,True Scale,0.479862837398519
3971,Coded (1-5),0.9036952096134909
3971,True Scale,0.6698713131897132
3972,Coded (1-5),1.0330440063367776
3972,True Scale,0.7954409934942424
3973,Coded (1-5),0.8630052160296344
3973,True Scale,0.7232876124558988
3974,Coded (1-5),1.0603856611732922
3974,True Scale,0.7811059944515825
3975,Coded (1-5),0.8796587976838315
3975,True Scale,0.5572054349270615
3976,Coded (1-5),0.6557631081483156
3976,True Scale,0.4844365499153814
3977,Coded (1-5),0.9881489544417801
3977,True Scale,0.686945298377506
3978,Coded (1-5),0.7374807912174539
3978,True Scale,0.6640347086447342
3979,Coded (1-5),0.9133493368762715
3979,True Scale,0.7650831834218652
3980,Coded (1-5),0.9039340485498305
3980,True Scale,0.6567119756675104
3981,Coded (1-5),0.8282567540888527
3981,True Scale,0.5899439864176563
3982,Coded (1-5),0.7763771675391744
3982,True Scale,0.41446139611481636
3983,Coded (1-5),0.5816551853047667
3983,True Scale,0.31758493491157347
3984,Coded (1-5),1.015783832266063
3984,True Scale,0.8408253128199088
3985,Coded (1-5),0.9685458048801099
3985,True Scale,0.7951703417778325
3986,Coded (1-5),1.0131656792151427
3986,True Scale,0.8874702453339015
3987,Coded (1-5),0.9828139721406124
3987,True Scale,0.6792936438950309
3988,Coded (1-5),0.5578988732575533
3988,True Scale,0.4187759432931724
3989,Coded (1-5),0.7277471701541898
3989,True Scale,0.454680876170942
3990,Coded (1-5),1.1288576981188685
3990,True Scale,0.8862277410606504
3991,Coded (1-5),0.6593542657849152
3991,True Scale,0.43645101121009244
3992,Coded (1-5),1.010575656690154
3992,True Scale,0.8712668695373621
3993,Coded (1-5),0.7098586625625006
3993,True Scale,0.5978556528050895
3994,Coded (1-5),0.6315797728778265
3994,True Scale,0.41492639489901717
3995,Coded (1-5),0.7050414128302643
3995,True Scale,0.6101811596271359
3996,Coded (1-5),0.8212046964893587
3996,True Scale,0.5851990079927704
3997,Coded (1-5),1.0453793502040667
3997,True Scale,0.7928203224163232
3998,Coded (1-5),0.923852685601454
3998,True Scale,0.8189844091718563
3999,Coded (1-5),1.3022009231649017
3999,True Scale,1.0811078417205673
4000,Coded (1-5),0.756641304818487
4000,True Scale,0.6718572102819543
4001,Coded (1-5),1.1904513715751293
4001,True Scale,0.8639618163992915
4002,Coded (1-5),1.1177247720335837
4002,True Scale,0.9335201178606166
4003,Coded (1-5),1.079047842172408
4003,True Scale,0.6849019582062122
4004,Coded (1-5),0.7469612464888693
4004,True Scale,0.6502200214224356
4005,Coded (1-5),1.1527041513748886
4005,True Scale,0.9708787876978615
4006,Coded (1-5),1.0442683973799802
4006,True Scale,0.7031771182861211
4007,Coded (1-5),0.6127533489640563
4007,True Scale,0.466427536827217
4008,Coded (1-5),0.8305830586396791
4008,True Scale,0.47119281514408634
4009,Coded (1-5),0.5810972372849623
4009,True Scale,0.49046182102925007
4010,Coded (1-5),0.8615761189376987
4010,True Scale,0.6113347942794265
4011,Coded (1-5),0.6720630422003184
4011,True Scale,0.4409623333288265
4012,Coded (1-5),0.7260690649321744
4012,True Scale,0.4785538150506387
4013,Coded (1-5),0.6548452766085142
4013,True Scale,0.6156763896481713
4014,Coded (1-5),0.9463230156494119
4014,True Scale,0.6743345467051347
4015,Coded (1-5),0.8110257159081988
4015,True Scale,0.6459537153903966
4016,Coded (1-5),1.2367562911820993
4016,True Scale,0.8781227969167688
4017,Coded (1-5),0.48203531123236293
4017,True Scale,0.3772857992180068
4018,Coded (1-5),0.6048680205886307
4018,True Scale,0.3620978187033254
4019,Coded (1-5),0.7488273667365674
4019,True Scale,0.6424696530185383
4020,Coded (1-5),0.883827803131683
4020,True Scale,0.6012730189372884
4021,Coded (1-5),1.165493914796078
4021,True Scale,0.8506043312331976
4022,Coded (1-5),0.7915772079927841
4022,True Scale,0.6382997508843369
4023,Coded (1-5),1.0336467939955039
4023,True Scale,0.8096058323446856
4024,Coded (1-5),0.8017847881591033
4024,True Scale,0.7678848332392489
4025,Coded (1-5),0.820458835085071
4025,True Scale,0.6487231177345766
4026,Coded (1-5),0.7370338369192986
4026,True Scale,0.5187183053823121
4027,Coded (1-5),0.6888487583494485
4027,True Scale,0.5310724446434256
4028,Coded (1-5),0.8853449522022572
4028,True Scale,0.5723032641814167
4029,Coded (1-5),0.7523740191161582
4029,True Scale,0.5169244692470945
4030,Coded (1-5),1.2004385163676428
4030,True Scale,0.9181435542386462
4031,Coded (1-5),1.0528990459812744
4031,True Scale,0.6899000964680893
4032,Coded (1-5),0.7228433558956405
4032,True Scale,0.3528130792327729
4033,Coded (1-5),0.8268556267042122
4033,True Scale,0.5894117622166889
4034,Coded (1-5),0.6722175832322316
4034,True Scale,0.4582147604168708
4035,Coded (1-5),0.9866092075109283
4035,True Scale,0.7607563711408291
4036,Coded (1-5),0.47247986634376143
4036,True Scale,0.16945638338736302
4037,Coded (1-5),0.9110529376570808
4037,True Scale,0.6581701455247718
4038,Coded (1-5),0.8578658639646056
4038,True Scale,0.5709230420258189
4039,Coded (1-5),0.9138383132552083
4039,True Scale,0.6752688425550482
4040,Coded (1-5),0.9354639719256491
4040,True Scale,0.7059538203341013
4041,Coded (1-5),0.7919955139073368
4041,True Scale,0.5733166561638725
4042,Coded (1-5),0.8873369703268876
4042,True Scale,0.6790606183731707
4043,Coded (1-5),0.5769932671249959
4043,True Scale,0.4232028803800345
4044,Coded (1-5),0.826376402847802
4044,True Scale,0.6429008560714813
4045,Coded (1-5),0.8888596832593597
4045,True Scale,0.5987132233342722
4046,Coded (1-5),0.7052644354250629
4046,True Scale,0.5767878260473823
4047,Coded (1-5),0.8653475352919809
4047,True Scale,0.6020468666076741
4048,Coded (1-5),0.9094278655573861
4048,True Scale,0.6841165892646665
4049,Coded (1-5),1.0604639428996374
4049,True Scale,0.7016448478618527
4050,Coded (1-5),0.9245901344240536
4050,True Scale,0.7118400573907926
4051,Coded (1-5),0.615174790397163
4051,True Scale,0.37825152945055074
4052,Coded (1-5),0.901647676642122
4052,True Scale,0.5829720579802882
4053,Coded (1-5),0.47689573451219447
4053,True Scale,0.3126717322854444
4054,Coded (1-5),0.6193412213027727
4054,True Scale,0.3563321303441596
4055,Coded (1-5),0.677246982953658
4055,True Scale,0.5227327035952467
4056,Coded (1-5),0.8845138762275009
4056,True Scale,0.5998651750551299
4057,Coded (1-5),0.4557736715887201
4057,True Scale,0.43159214196215884
4058,Coded (1-5),1.0731028849751356
4058,True Scale,0.8967768495772009
4059,Coded (1-5),0.8751869296976067
4059,True Scale,0.6963949125295109
4060,Coded (1-5),0.9560295250828758
4060,True Scale,0.6756489325117377
4061,Coded (1-5),0.5359051817835052
4061,True Scale,0.3776063105268184
4062,Coded (1-5),0.7819957968387419
4062,True Scale,0.6572749118105253
4063,Coded (1-5),0.9111087414631883
4063,True Scale,0.7876811879469011
4064,Coded (1-5),0.9228563155758754
4064,True Scale,0.8048735053509594
4065,Coded (1-5),0.8394334945275099
4065,True Scale,0.5932761467440739
4066,Coded (1-5),0.8998419506252376
4066,True Scale,0.6186655638078286
4067,Coded (1-5),1.1706914702510298
4067,True Scale,0.8823155843951692
4068,Coded (1-5),0.8291828540882501
4068,True Scale,0.5931581833733774
4069,Coded (1-5),0.710972346332013
4069,True Scale,0.3179088108535608
4070,Coded (1-5),1.0041425812657696
4070,True Scale,0.7533286257532246
4071,Coded (1-5),0.7766715784996866
4071,True Scale,0.6587990158792218
4072,Coded (1-5),1.105502339682715
4072,True Scale,0.7511127066707936
4073,Coded (1-5),0.6116937034991814
4073,True Scale,0.36743976998709554
4074,Coded (1-5),1.132739352358855
4074,True Scale,0.748537986295996
4075,Coded (1-5),0.9495397682502746
4075,True Scale,0.7934695856421935
4076,Coded (1-5),1.140814210777592
4076,True Scale,0.8010221626856989
4077,Coded (1-5),0.7354406393640903
4077,True Scale,0.4764987275453592
4078,Coded (1-5),0.6754232120045784
4078,True Scale,0.433350491989788
4079,Coded (1-5),0.6420228255678966
4079,True Scale,0.4686347953455621
4080,Coded (1-5),0.6709473275166263
4080,True Scale,0.5336516324042977
4081,Coded (1-5),0.7343039751209851
4081,True Scale,0.5652019153337237
4082,Coded (1-5),0.7633544104133625
4082,True Scale,0.5883506502838411
4083,Coded (1-5),0.7129538442898995
4083,True Scale,0.5139731505802956
4084,Coded (1-5),0.8973279402794425
4084,True Scale,0.7444157715523555
4085,Coded (1-5),1.0819730873693911
4085,True Scale,0.82199349130913
4086,Coded (1-5),1.199171775513874
4086,True Scale,0.9851208923695419
4087,Coded (1-5),1.0710609119372234
4087,True Scale,0.8760380186753987
4088,Coded (1-5),0.7878651089979404
4088,True Scale,0.5849862199963191
4089,Coded (1-5),0.9362867174649121
4089,True Scale,0.6179158368119987
4090,Coded (1-5),0.9509832645526883
4090,True Scale,0.6688787267379669
4091,Coded (1-5),0.9320932968897224
4091,True Scale,0.717703975574284
4092,Coded (1-5),1.0296480164633346
4092,True Scale,0.755666301838777
4093,Coded (1-5),0.8419025442940726
4093,True Scale,0.6430476494444255
4094,Coded (1-5),0.7495046340721445
4094,True Scale,0.5190052875163628
4095,Coded (1-5),0.7168406601130916
4095,True Scale,0.41658538916876464
4096,Coded (1-5),0.8390708620608943
4096,True Scale,0.5247110917690391
4097,Coded (1-5),0.9589710831347888
4097,True Scale,0.8395063357883265
4098,Coded (1-5),0.8242972008753394
4098,True Scale,0.6722429400893595
4099,Coded (1-5),0.8800374173523141
4099,True Scale,0.7219981325358956
4100,Coded (1-5),0.7584162549153187
4100,True Scale,0.5367408446759978
4101,Coded (1-5),0.8892345222029977
4101,True Scale,0.6660963825463786
4102,Coded (1-5),0.6604400655905708
4102,True Scale,0.47418127460027887
4103,Coded (1-5),1.0001945116718352
4103,True Scale,0.8156833170693266
4104,Coded (1-5),0.9481738010760368
4104,True Scale,0.7345162707637723
4105,Coded (1-5),1.0603221127523406
4105,True Scale,0.8668571779521387
4106,Coded (1-5),0.8204697443149885
4106,True Scale,0.7509741746840375
4107,Coded (1-5),0.7138564646199493
4107,True Scale,0.5973706440044544
4108,Coded (1-5),0.8443231623453206
4108,True Scale,0.6956744438184371
4109,Coded (1-5),0.9327683645432864
4109,True Scale,0.7089616573804796
4110,Coded (1-5),0.9230769230769231
4110,True Scale,0.8670853078573701
4111,Coded (1-5),1.0232803521015366
4111,True Scale,0.7470884299771383
4112,Coded (1-5),0.6457813063356888
4112,True Scale,0.40050346134767933
4113,Coded (1-5),0.767862657336697
4113,True Scale,0.5786878886695701
4114,Coded (1-5),1.070219890313934
4114,True Scale,0.8532514360646496
4115,Coded (1-5),1.0014120792438839
4115,True Scale,0.679679224532607
4116,Coded (1-5),0.6295850042680038
4116,True Scale,0.5985459624138123
4117,Coded (1-5),1.0403360477327197
4117,True Scale,0.7839570127294941
4118,Coded (1-5),1.1905115064789684
4118,True Scale,1.0757713816541097
4119,Coded (1-5),0.8557172379417424
4119,True Scale,0.6114982922317845
4120,Coded (1-5),0.7729392867115634
4120,True Scale,0.6338509515837786
4121,Coded (1-5),0.7159100247183766
4121,True Scale,0.593966969426177
4122,Coded (1-5),1.1246884066967413
4122,True Scale,0.8612898697365031
4123,Coded (1-5),0.705058048499534
4123,True Scale,0.46492923051311535
4124,Coded (1-5),1.1114758864932088
4124,True Scale,0.7557544250798053
4125,Coded (1-5),0.7209470895165282
4125,True Scale,0.49739726745109125
4126,Coded (1-5),1.0524059409804618
4126,True Scale,0.7645144672881835
4127,Coded (1-5),0.8266136665863023
4127,True Scale,0.6519902741354191
4128,Coded (1-5),0.9765552635353163
4128,True Scale,0.7008586322535433
4129,Coded (1-5),0.9557033164013946
4129,True Scale,0.6117059514173945
4130,Coded (1-5),1.2011619869112904
4130,True Scale,0.8826273552471069
4131,Coded (1-5),0.8384124571165246
4131,True Scale,0.6901697372922163
4132,Coded (1-5),0.6530402272919626
4132,True Scale,0.38832434842478664
4133,Coded (1-5),0.8188908713833255
4133,True Scale,0.4953365157008241
4134,Coded (1-5),0.9816809779827056
4134,True Scale,0.7153028324220053
4135,Coded (1-5),0.743938928588759
4135,True Scale,0.5016547099685813
4136,Coded (1-5),1.0668053998596838
4136,True Scale,0.8229238343625891
4137,Coded (1-5),1.121940398499453
4137,True Scale,0.9339971182391589
4138,Coded (1-5),0.729190659364318
4138,True Scale,0.6077505754112397
4139,Coded (1-5),0.6104246124466088
4139,True Scale,0.4052124710716927
4140,Coded (1-5),0.7326388214517737
4140,True Scale,0.47159354171174844
4141,Coded (1-5),0.6325866859482215
4141,True Scale,0.4157104416468512
4142,Coded (1-5),0.8988992558956884
4142,True Scale,0.7248407602863399
4143,Coded (1-5),0.9011856596841399
4143,True Scale,0.8045464290433181
4144,Coded (1-5),0.7760021166456685
4144,True Scale,0.5369313209010311
4145,Coded (1-5),0.9096287156950912
4145,True Scale,0.6569248283205764
4146,Coded (1-5),0.8294853944884729
4146,True Scale,0.6606953227783515
4147,Coded (1-5),0.8428760648505967
4147,True Scale,0.6582779778117327
4148,Coded (1-5),0.7960154225863916
4148,True Scale,0.4894855733982068
4149,Coded (1-5),1.3021953928861025
4149,True Scale,0.8270189966401483
4150,Coded (1-5),0.8075107477601671
4150,True Scale,0.5712001655533351
4151,Coded (1-5),0.8096550500233941
4151,True Scale,0.5133785651467135
4152,Coded (1-5),0.7393437092611607
4152,True Scale,0.5736121533199842
4153,Coded (1-5),0.8697888028165605
4153,True Scale,0.6576885550151536
4154,Coded (1-5),0.9638946026434703
4154,True Scale,0.7554634978666696
4155,Coded (1-5),0.7981369512016024
4155,True Scale,0.6497701035117502
4156,Coded (1-5),0.9304494540392174
4156,True Scale,0.7531008758511383
4157,Coded (1-5),0.927931154324537
4157,True Scale,0.7820634379239224
4158,Coded (1-5),1.120743780822286
4158,True Scale,0.8590631081995564
4159,Coded (1-5),0.929925539893917
4159,True Scale,0.7169230123297432
4160,Coded (1-5),1.0199700892922532
4160,True Scale,0.7832221651345935
4161,Coded (1-5),0.6932354980805505
4161,True Scale,0.5233526531265247
4162,Coded (1-5),1.3470946333202292
4162,True Scale,1.0576710888197995
4163,Coded (1-5),0.8365512168542628
4163,True Scale,0.6096524564369418
4164,Coded (1-5),0.8693519831819907
4164,True Scale,0.5366679674459492
4165,Coded (1-5),0.9333864059935253
4165,True Scale,0.7541794658313236
4166,Coded (1-5),0.9569593752573328
4166,True Scale,0.7759757030122394
4167,Coded (1-5),0.7971300804641197
4167,True Scale,0.5760607961755594
4168,Coded (1-5),0.8588269170615158
4168,True Scale,0.6093149759766685
4169,Coded (1-5),0.9206143475148256
4169,True Scale,0.7338877126041413
4170,Coded (1-5),0.7229064841738231
4170,True Scale,0.6302583736057434
4171,Coded (1-5),0.8804026252367461
4171,True Scale,0.6880451670131411
4172,Coded (1-5),0.8759811614236246
4172,True Scale,0.7030761283339834
4173,Coded (1-5),0.6729726959746659
4173,True Scale,0.5103803425199036
4174,Coded (1-5),0.9415305320409284
4174,True Scale,0.6969334494931152
4175,Coded (1-5),0.9706784538187203
4175,True Scale,0.744330374409067
4176,Coded (1-5),0.7132456557704702
4176,True Scale,0.4945713156427605
4177,Coded (1-5),1.0446938938182517
4177,True Scale,0.8391904161303569
4178,Coded (1-5),0.5074019905441772
4178,True Scale,0.30793461285870943
4179,Coded (1-5),1.0566315784968756
4179,True Scale,0.9645198031947841
4180,Coded (1-5),0.8907097164211701
4180,True Scale,0.8126141642322233
4181,Coded (1-5),0.8735228857845103
4181,True Scale,0.5962227952273774
4182,Coded (1-5),0.7301684501185356
4182,True Scale,0.5173042728855146
4183,Coded (1-5),1.1237418501930538
4183,True Scale,0.9001234338459521
4184,Coded (1-5),0.9029596674250184
4184,True Scale,0.6757433297069079
4185,Coded (1-5),0.8404748988099456
4185,True Scale,0.5416684134112487
4186,Coded (1-5),0.979471653101093
4186,True Scale,0.8492863702206055
4187,Coded (1-5),1.1558069438269332
4187,True Scale,0.744471357516787
4188,Coded (1-5),0.8253352044064146
4188,True Scale,0.633490012830058
4189,Coded (1-5),0.9874795349480661
4189,True Scale,0.7597141703954715
4190,Coded (1-5),0.6934692136100112
4190,True Scale,0.5897313254321579
4191,Coded (1-5),0.6087542618970582
4191,True Scale,0.4949402648315312
4192,Coded (1-5),0.7863363794395687
4192,True Scale,0.5033227672673216
4193,Coded (1-5),0.9317191424398594
4193,True Scale,0.7254571045248137
4194,Coded (1-5),0.7471953370549618
4194,True Scale,0.6172453281417096
4195,Coded (1-5),0.9774892896974975
4195,True Scale,0.6436694378355027
4196,Coded (1-5),0.959699118854003
4196,True Scale,0.6564825620559229
4197,Coded (1-5),0.9548539979274782
4197,True Scale,0.7574827236529462
4198,Coded (1-5),0.788479078213776
4198,True Scale,0.6516977878108924
